,"1,2-dimethylpropanol",1H-Indole-3-acetic acid,1-hydroxy-1-cyclohexen,"2,2'-Bipyridine","2,3-Dihydroxybutanoic acid","2,3'-Dipyridyl","2,4-bishydroxybutanoic acid",2-amino-6-methylaminohexanoic acid,2-aminobutyric acid,2-Butenedioic acid,2-hydroxypyridine,2-methyl-butyric acid,2-oxo-3-methyl-pentanoic acid,2-oxo-4-methylvaleric acid,2-Piperidinecarboxylic acid,"3,4-bishydroxybutanoic acid","3, 4 dehydroproline","3,6-Dioxa-2,7-disilaoctane, 2,2,4,7,7-pentamethyl-",3-amino-2-Piperidone,"3-Aminosalicylic acid, TMS",3-Hydroxybutyric acid,3-hydroxyoxyisovaleric acid,3-hydroxypyridine,3-methyl-2-oxo-butanoic acid,"3-Phosphoglyceric acid, TMS",4-Deoxypyridoxine,5-Hydroxy-tryptophan,5-Oxoproline,6-deoxy-mannose,"9,12-Octadecadienoic acid (Z,Z)-",à-Aminoadipic acid,á-Amino isobutyric acid,à-Hydroxyisobutyric acid,a-ketoglutarate,Alanine,Alloisoleucine,Aminomalonic acid,Anthranilic acid,Arabinofuranose,Arachidonic acid,Asparagine,Aspartate,Benzoic acid,Beta-alanine,Cadaverine,Caproic acid,Cholesterol,cis-3-Hexenyllactate,Citric acid,Creatine,Cyclohexanone,Cyclohexyloxy,Cysteine,Cystine,Decanoic acid,D-Fructose,d-Galactose,D-Glucuronic acid,Dodecanoic acid,D-Ribofuranose,d-Xylose,Elaidic acid,Erythrose,Galactonic acid,Glucopyranose,Glutamate,Gluticol,Glyceraldehyde,"Glyceric acid, TMS",Glycerol,Glycerolphosphate,Glycine,glycol,Glyoxylic acid,Heneicosanoic acid,Hexadecanoic acid,Hydroxycarbamic acid,Hypotaurine,Inositol,Isoleucine,Lactate,L-Homoserine,L-Leucine,L-Lysine,L-methionine,L-Ornithine,L-Threonic acid,L-Tryptophan,L-Tyrosine,Malate,Maleimide,Mannitol,Methylcysteine,Myo-Inositol,Myristic acid,Myristoleic acid,N-Acetyl glucosamine,N-acetyl-glycine,N-Acetylneuraminic acid,N-formyl-glycine,Nicotine,Nicotinic acid,"N,N-Dimethyl-2-isopropoxyethylamine",Nonanoic acid,Octadecanoic acid,Octanoic acid,Olic acid,Ornithine,Oxalic acid,Oxanilic acid,Palmitoleic acid,Parabanic acid,Phenylalanine,Picolinic acid,Proline,Pseudo uridine,Pyrrole-2-carboxylic acid,Pyruvate,Ribitol,sarcosine,Serine,Sorbose,Succinate,Threitol,Threonine,Urea,Uric acid,Xylitol
PN00515,98.68421052631578,98.68421052631578,0.0,94.73684210526316,1.3157894736842104,0.0,0.0,0.0,65.78947368421053,82.89473684210526,26.31578947368421,30.26315789473684,22.36842105263158,88.1578947368421,30.26315789473684,82.89473684210526,19.73684210526316,80.26315789473685,26.31578947368421,15.789473684210526,35.526315789473685,0.0,56.57894736842105,50.0,0.0,43.42105263157895,52.63157894736842,14.473684210526317,44.73684210526316,82.89473684210526,75.0,84.21052631578947,46.05263157894737,23.684210526315788,47.368421052631575,2.631578947368421,5.263157894736842,84.21052631578947,50.0,81.57894736842105,19.73684210526316,43.42105263157895,30.26315789473684,71.05263157894737,44.73684210526316,56.57894736842105,11.842105263157894,64.47368421052632,56.57894736842105,55.26315789473685,3.947368421052632,59.210526315789465,0.0,68.42105263157895,21.052631578947366,7.894736842105263,64.47368421052632,53.94736842105263,53.94736842105263,52.63157894736842,73.68421052631578,25.0,3.947368421052632,25.0,17.105263157894736,61.8421052631579,53.94736842105263,92.10526315789474,64.47368421052632,80.26315789473685,26.31578947368421,34.21052631578947,69.73684210526315,53.94736842105263,44.73684210526316,75.0,3.947368421052632,55.26315789473685,68.42105263157895,63.1578947368421,82.89473684210526,84.21052631578947,75.0,44.73684210526316,73.68421052631578,57.89473684210527,48.68421052631579,57.89473684210527,61.8421052631579,38.15789473684211,77.63157894736842,18.421052631578945,0.0,44.73684210526316,78.94736842105263,42.10526315789473,0.0,88.1578947368421,67.10526315789474,69.73684210526315,19.73684210526316,34.21052631578947,69.73684210526315,63.1578947368421,14.473684210526317,1.3157894736842104,76.31578947368422,46.05263157894737,40.78947368421053,57.89473684210527,47.368421052631575,81.57894736842105,10.526315789473683,92.10526315789474,25.0,64.47368421052632,28.947368421052637,48.68421052631579,90.78947368421052,68.42105263157895,7.894736842105263,32.89473684210527,0.0,46.05263157894737,52.63157894736842,77.63157894736842,65.78947368421053,2.631578947368421
PN00418,84.21052631578947,75.0,3.947368421052632,90.78947368421052,5.263157894736842,2.631578947368421,17.105263157894736,43.42105263157895,78.94736842105263,81.57894736842105,30.26315789473684,53.94736842105263,23.684210526315788,90.78947368421052,19.73684210526316,55.26315789473685,71.05263157894737,73.68421052631578,13.157894736842104,3.947368421052632,6.578947368421052,89.47368421052632,73.68421052631578,18.421052631578945,72.36842105263158,48.68421052631579,100.0,72.36842105263158,19.73684210526316,18.421052631578945,18.421052631578945,48.68421052631579,84.21052631578947,55.26315789473685,61.8421052631579,18.421052631578945,89.47368421052632,23.684210526315788,11.842105263157894,75.0,6.578947368421052,39.47368421052632,52.63157894736842,42.10526315789473,63.1578947368421,43.42105263157895,32.89473684210527,27.631578947368425,65.78947368421053,88.1578947368421,51.31578947368421,3.947368421052632,98.68421052631578,9.210526315789473,1.3157894736842104,7.894736842105263,72.36842105263158,52.63157894736842,44.73684210526316,27.631578947368425,88.1578947368421,84.21052631578947,57.89473684210527,57.89473684210527,27.631578947368425,38.15789473684211,76.31578947368422,13.157894736842104,67.10526315789474,84.21052631578947,77.63157894736842,43.42105263157895,67.10526315789474,80.26315789473685,19.73684210526316,67.10526315789474,96.05263157894736,36.84210526315789,51.31578947368421,89.47368421052632,14.473684210526317,59.210526315789465,19.73684210526316,56.57894736842105,61.8421052631579,68.42105263157895,32.89473684210527,13.157894736842104,67.10526315789474,42.10526315789473,34.21052631578947,96.05263157894736,98.68421052631578,7.894736842105263,52.63157894736842,36.84210526315789,98.68421052631578,10.526315789473683,27.631578947368425,56.57894736842105,52.63157894736842,38.15789473684211,56.57894736842105,61.8421052631579,34.21052631578947,98.68421052631578,51.31578947368421,65.78947368421053,90.78947368421052,7.894736842105263,34.21052631578947,81.57894736842105,94.73684210526316,27.631578947368425,43.42105263157895,22.36842105263158,89.47368421052632,53.94736842105263,94.73684210526316,44.73684210526316,42.10526315789473,90.78947368421052,31.57894736842105,90.78947368421052,52.63157894736842,65.78947368421053,26.31578947368421,93.42105263157896
PN00031,92.10526315789474,75.0,18.421052631578945,97.36842105263158,3.947368421052632,1.3157894736842104,13.157894736842104,65.78947368421053,98.68421052631578,94.73684210526316,36.84210526315789,26.31578947368421,56.57894736842105,94.73684210526316,9.210526315789473,75.0,46.05263157894737,9.210526315789473,14.473684210526317,5.263157894736842,1.3157894736842104,97.36842105263158,48.68421052631579,42.10526315789473,42.10526315789473,60.526315789473685,18.421052631578945,76.31578947368422,23.684210526315788,2.631578947368421,28.947368421052637,81.57894736842105,84.21052631578947,22.36842105263158,68.42105263157895,28.947368421052637,97.36842105263158,68.42105263157895,31.57894736842105,50.0,9.210526315789473,76.31578947368422,18.421052631578945,42.10526315789473,44.73684210526316,38.15789473684211,21.052631578947366,31.57894736842105,100.0,75.0,78.94736842105263,43.42105263157895,98.68421052631578,57.89473684210527,60.526315789473685,67.10526315789474,43.42105263157895,36.84210526315789,18.421052631578945,6.578947368421052,27.631578947368425,39.47368421052632,67.10526315789474,68.42105263157895,98.68421052631578,30.26315789473684,43.42105263157895,97.36842105263158,55.26315789473685,90.78947368421052,35.526315789473685,73.68421052631578,63.1578947368421,43.42105263157895,6.578947368421052,40.78947368421053,100.0,50.0,17.105263157894736,56.57894736842105,35.526315789473685,85.52631578947368,18.421052631578945,5.263157894736842,36.84210526315789,26.31578947368421,67.10526315789474,55.26315789473685,40.78947368421053,82.89473684210526,57.89473684210527,53.94736842105263,98.68421052631578,52.63157894736842,90.78947368421052,84.21052631578947,100.0,69.73684210526315,47.368421052631575,32.89473684210527,43.42105263157895,42.10526315789473,22.36842105263158,52.63157894736842,51.31578947368421,100.0,5.263157894736842,80.26315789473685,27.631578947368425,32.89473684210527,46.05263157894737,23.684210526315788,48.68421052631579,11.842105263157894,59.210526315789465,6.578947368421052,28.947368421052637,55.26315789473685,35.526315789473685,69.73684210526315,85.52631578947368,92.10526315789474,31.57894736842105,82.89473684210526,52.63157894736842,76.31578947368422,47.368421052631575,94.73684210526316
PN01144,92.10526315789474,97.36842105263158,0.0,90.78947368421052,1.3157894736842104,1.3157894736842104,0.0,25.0,68.42105263157895,84.21052631578947,31.57894736842105,27.631578947368425,27.631578947368425,88.1578947368421,31.57894736842105,93.42105263157896,26.31578947368421,81.57894736842105,0.0,32.89473684210527,0.0,48.68421052631579,23.684210526315788,65.78947368421053,1.3157894736842104,7.894736842105263,81.57894736842105,10.526315789473683,77.63157894736842,89.47368421052632,27.631578947368425,53.94736842105263,84.21052631578947,57.89473684210527,64.47368421052632,46.05263157894737,47.368421052631575,63.1578947368421,19.73684210526316,89.47368421052632,51.31578947368421,56.57894736842105,84.21052631578947,94.73684210526316,56.57894736842105,22.36842105263158,38.15789473684211,60.526315789473685,51.31578947368421,88.1578947368421,73.68421052631578,72.36842105263158,42.10526315789473,63.1578947368421,80.26315789473685,96.05263157894736,82.89473684210526,35.526315789473685,89.47368421052632,88.1578947368421,36.84210526315789,77.63157894736842,53.94736842105263,57.89473684210527,26.31578947368421,75.0,27.631578947368425,85.52631578947368,9.210526315789473,30.26315789473684,3.947368421052632,15.789473684210526,10.526315789473683,38.15789473684211,34.21052631578947,35.526315789473685,73.68421052631578,61.8421052631579,23.684210526315788,72.36842105263158,25.0,81.57894736842105,40.78947368421053,36.84210526315789,32.89473684210527,32.89473684210527,97.36842105263158,94.73684210526316,56.57894736842105,19.73684210526316,92.10526315789474,71.05263157894737,38.15789473684211,88.1578947368421,81.57894736842105,9.210526315789473,50.0,85.52631578947368,69.73684210526315,31.57894736842105,68.42105263157895,13.157894736842104,32.89473684210527,93.42105263157896,71.05263157894737,51.31578947368421,25.0,52.63157894736842,11.842105263157894,38.15789473684211,38.15789473684211,50.0,44.73684210526316,98.68421052631578,71.05263157894737,76.31578947368422,60.526315789473685,10.526315789473683,14.473684210526317,90.78947368421052,68.42105263157895,52.63157894736842,2.631578947368421,73.68421052631578,56.57894736842105,76.31578947368422,19.73684210526316,57.89473684210527
PN00027,98.68421052631578,52.63157894736842,3.947368421052632,72.36842105263158,1.3157894736842104,5.263157894736842,2.631578947368421,31.57894736842105,88.1578947368421,90.78947368421052,1.3157894736842104,15.789473684210526,22.36842105263158,53.94736842105263,2.631578947368421,44.73684210526316,7.894736842105263,3.947368421052632,53.94736842105263,1.3157894736842104,32.89473684210527,50.0,48.68421052631579,77.63157894736842,68.42105263157895,90.78947368421052,2.631578947368421,26.31578947368421,1.3157894736842104,1.3157894736842104,43.42105263157895,75.0,38.15789473684211,6.578947368421052,64.47368421052632,35.526315789473685,23.684210526315788,53.94736842105263,13.157894736842104,46.05263157894737,7.894736842105263,100.0,90.78947368421052,42.10526315789473,64.47368421052632,51.31578947368421,15.789473684210526,26.31578947368421,50.0,69.73684210526315,47.368421052631575,7.894736842105263,42.10526315789473,6.578947368421052,59.210526315789465,7.894736842105263,63.1578947368421,32.89473684210527,6.578947368421052,5.263157894736842,15.789473684210526,18.421052631578945,38.15789473684211,51.31578947368421,6.578947368421052,63.1578947368421,84.21052631578947,82.89473684210526,97.36842105263158,89.47368421052632,44.73684210526316,92.10526315789474,93.42105263157896,27.631578947368425,5.263157894736842,57.89473684210527,36.84210526315789,15.789473684210526,18.421052631578945,80.26315789473685,51.31578947368421,96.05263157894736,30.26315789473684,11.842105263157894,55.26315789473685,9.210526315789473,96.05263157894736,34.21052631578947,40.78947368421053,80.26315789473685,77.63157894736842,72.36842105263158,38.15789473684211,78.94736842105263,57.89473684210527,14.473684210526317,61.8421052631579,89.47368421052632,0.0,50.0,3.947368421052632,30.26315789473684,42.10526315789473,73.68421052631578,40.78947368421053,52.63157894736842,11.842105263157894,9.210526315789473,72.36842105263158,21.052631578947366,23.684210526315788,77.63157894736842,60.526315789473685,6.578947368421052,52.63157894736842,38.15789473684211,96.05263157894736,30.26315789473684,22.36842105263158,90.78947368421052,65.78947368421053,60.526315789473685,14.473684210526317,44.73684210526316,18.421052631578945,96.05263157894736,59.210526315789465,42.10526315789473
PN00527,97.36842105263158,98.68421052631578,0.0,96.05263157894736,0.0,0.0,0.0,6.578947368421052,98.68421052631578,69.73684210526315,13.157894736842104,11.842105263157894,19.73684210526316,57.89473684210527,11.842105263157894,67.10526315789474,5.263157894736842,40.78947368421053,26.31578947368421,15.789473684210526,32.89473684210527,40.78947368421053,26.31578947368421,0.0,11.842105263157894,38.15789473684211,6.578947368421052,6.578947368421052,19.73684210526316,23.684210526315788,44.73684210526316,5.263157894736842,55.26315789473685,57.89473684210527,18.421052631578945,1.3157894736842104,11.842105263157894,23.684210526315788,21.052631578947366,75.0,60.526315789473685,61.8421052631579,19.73684210526316,15.789473684210526,18.421052631578945,18.421052631578945,15.789473684210526,34.21052631578947,22.36842105263158,68.42105263157895,26.31578947368421,71.05263157894737,14.473684210526317,38.15789473684211,57.89473684210527,5.263157894736842,14.473684210526317,17.105263157894736,73.68421052631578,55.26315789473685,21.052631578947366,5.263157894736842,0.0,47.368421052631575,1.3157894736842104,3.947368421052632,59.210526315789465,68.42105263157895,89.47368421052632,90.78947368421052,18.421052631578945,40.78947368421053,0.0,1.3157894736842104,31.57894736842105,40.78947368421053,5.263157894736842,32.89473684210527,22.36842105263158,13.157894736842104,64.47368421052632,59.210526315789465,17.105263157894736,22.36842105263158,36.84210526315789,27.631578947368425,36.84210526315789,27.631578947368425,48.68421052631579,19.73684210526316,52.63157894736842,90.78947368421052,10.526315789473683,19.73684210526316,75.0,9.210526315789473,23.684210526315788,9.210526315789473,30.26315789473684,40.78947368421053,39.47368421052632,11.842105263157894,27.631578947368425,5.263157894736842,35.526315789473685,42.10526315789473,23.684210526315788,61.8421052631579,19.73684210526316,38.15789473684211,43.42105263157895,50.0,26.31578947368421,28.947368421052637,27.631578947368425,67.10526315789474,90.78947368421052,3.947368421052632,14.473684210526317,7.894736842105263,6.578947368421052,26.31578947368421,1.3157894736842104,27.631578947368425,36.84210526315789,14.473684210526317,40.78947368421053,30.26315789473684
PN00862,98.68421052631578,98.68421052631578,3.947368421052632,96.05263157894736,6.578947368421052,0.0,5.263157894736842,0.0,100.0,90.78947368421052,38.15789473684211,6.578947368421052,31.57894736842105,92.10526315789474,0.0,82.89473684210526,59.210526315789465,64.47368421052632,59.210526315789465,15.789473684210526,78.94736842105263,50.0,36.84210526315789,13.157894736842104,92.10526315789474,19.73684210526316,23.684210526315788,17.105263157894736,42.10526315789473,50.0,94.73684210526316,98.68421052631578,63.1578947368421,11.842105263157894,25.0,17.105263157894736,11.842105263157894,96.05263157894736,72.36842105263158,75.0,68.42105263157895,90.78947368421052,48.68421052631579,42.10526315789473,27.631578947368425,75.0,65.78947368421053,27.631578947368425,97.36842105263158,65.78947368421053,68.42105263157895,39.47368421052632,6.578947368421052,89.47368421052632,100.0,80.26315789473685,72.36842105263158,73.68421052631578,57.89473684210527,43.42105263157895,86.8421052631579,35.526315789473685,94.73684210526316,68.42105263157895,19.73684210526316,39.47368421052632,18.421052631578945,61.8421052631579,52.63157894736842,89.47368421052632,55.26315789473685,22.36842105263158,10.526315789473683,15.789473684210526,48.68421052631579,53.94736842105263,19.73684210526316,92.10526315789474,68.42105263157895,42.10526315789473,86.8421052631579,59.210526315789465,88.1578947368421,86.8421052631579,51.31578947368421,75.0,82.89473684210526,86.8421052631579,84.21052631578947,61.8421052631579,60.526315789473685,97.36842105263158,15.789473684210526,25.0,82.89473684210526,53.94736842105263,0.0,75.0,67.10526315789474,48.68421052631579,86.8421052631579,31.57894736842105,48.68421052631579,77.63157894736842,100.0,9.210526315789473,72.36842105263158,88.1578947368421,27.631578947368425,85.52631578947368,75.0,40.78947368421053,35.526315789473685,60.526315789473685,100.0,65.78947368421053,14.473684210526317,48.68421052631579,60.526315789473685,35.526315789473685,5.263157894736842,5.263157894736842,42.10526315789473,96.05263157894736,80.26315789473685,26.31578947368421,93.42105263157896,10.526315789473683
PN03126,98.68421052631578,98.68421052631578,2.631578947368421,72.36842105263158,1.3157894736842104,1.3157894736842104,2.631578947368421,6.578947368421052,78.94736842105263,72.36842105263158,22.36842105263158,22.36842105263158,23.684210526315788,68.42105263157895,48.68421052631579,85.52631578947368,44.73684210526316,77.63157894736842,11.842105263157894,6.578947368421052,15.789473684210526,1.3157894736842104,17.105263157894736,13.157894736842104,19.73684210526316,46.05263157894737,53.94736842105263,26.31578947368421,53.94736842105263,57.89473684210527,6.578947368421052,17.105263157894736,63.1578947368421,77.63157894736842,71.05263157894737,26.31578947368421,0.0,5.263157894736842,13.157894736842104,25.0,73.68421052631578,19.73684210526316,60.526315789473685,77.63157894736842,82.89473684210526,57.89473684210527,25.0,65.78947368421053,7.894736842105263,48.68421052631579,26.31578947368421,75.0,0.0,32.89473684210527,15.789473684210526,15.789473684210526,81.57894736842105,7.894736842105263,56.57894736842105,60.526315789473685,94.73684210526316,81.57894736842105,48.68421052631579,6.578947368421052,59.210526315789465,82.89473684210526,92.10526315789474,93.42105263157896,61.8421052631579,90.78947368421052,94.73684210526316,43.42105263157895,100.0,82.89473684210526,92.10526315789474,27.631578947368425,5.263157894736842,35.526315789473685,90.78947368421052,76.31578947368422,35.526315789473685,85.52631578947368,78.94736842105263,36.84210526315789,27.631578947368425,94.73684210526316,40.78947368421053,44.73684210526316,25.0,35.526315789473685,77.63157894736842,85.52631578947368,0.0,48.68421052631579,76.31578947368422,75.0,0.0,88.1578947368421,44.73684210526316,34.21052631578947,56.57894736842105,100.0,22.36842105263158,75.0,15.789473684210526,0.0,89.47368421052632,59.210526315789465,19.73684210526316,40.78947368421053,13.157894736842104,92.10526315789474,21.052631578947366,88.1578947368421,14.473684210526317,3.947368421052632,78.94736842105263,7.894736842105263,61.8421052631579,90.78947368421052,71.05263157894737,72.36842105263158,82.89473684210526,5.263157894736842,18.421052631578945,82.89473684210526,50.0,2.631578947368421
PN01884,92.10526315789474,98.68421052631578,0.0,96.05263157894736,0.0,1.3157894736842104,1.3157894736842104,0.0,81.57894736842105,47.368421052631575,19.73684210526316,36.84210526315789,23.684210526315788,69.73684210526315,10.526315789473683,96.05263157894736,6.578947368421052,96.05263157894736,52.63157894736842,72.36842105263158,53.94736842105263,15.789473684210526,81.57894736842105,19.73684210526316,46.05263157894737,15.789473684210526,27.631578947368425,9.210526315789473,94.73684210526316,94.73684210526316,44.73684210526316,11.842105263157894,43.42105263157895,11.842105263157894,44.73684210526316,1.3157894736842104,11.842105263157894,78.94736842105263,64.47368421052632,76.31578947368422,9.210526315789473,68.42105263157895,73.68421052631578,82.89473684210526,13.157894736842104,17.105263157894736,13.157894736842104,10.526315789473683,32.89473684210527,77.63157894736842,27.631578947368425,60.526315789473685,6.578947368421052,15.789473684210526,61.8421052631579,15.789473684210526,23.684210526315788,14.473684210526317,18.421052631578945,90.78947368421052,9.210526315789473,0.0,31.57894736842105,10.526315789473683,26.31578947368421,39.47368421052632,13.157894736842104,68.42105263157895,98.68421052631578,31.57894736842105,94.73684210526316,27.631578947368425,3.947368421052632,27.631578947368425,10.526315789473683,40.78947368421053,27.631578947368425,61.8421052631579,11.842105263157894,11.842105263157894,22.36842105263158,96.05263157894736,26.31578947368421,47.368421052631575,40.78947368421053,11.842105263157894,67.10526315789474,9.210526315789473,42.10526315789473,28.947368421052637,47.368421052631575,22.36842105263158,10.526315789473683,60.526315789473685,81.57894736842105,88.1578947368421,6.578947368421052,75.0,47.368421052631575,42.10526315789473,21.052631578947366,10.526315789473683,48.68421052631579,11.842105263157894,47.368421052631575,18.421052631578945,9.210526315789473,22.36842105263158,39.47368421052632,32.89473684210527,13.157894736842104,40.78947368421053,25.0,32.89473684210527,51.31578947368421,50.0,6.578947368421052,22.36842105263158,30.26315789473684,30.26315789473684,39.47368421052632,40.78947368421053,3.947368421052632,64.47368421052632,35.526315789473685,56.57894736842105,80.26315789473685,10.526315789473683
PN00414,100.0,98.68421052631578,0.0,84.21052631578947,1.3157894736842104,1.3157894736842104,0.0,0.0,96.05263157894736,94.73684210526316,27.631578947368425,15.789473684210526,23.684210526315788,84.21052631578947,31.57894736842105,73.68421052631578,65.78947368421053,64.47368421052632,72.36842105263158,11.842105263157894,73.68421052631578,0.0,14.473684210526317,13.157894736842104,59.210526315789465,69.73684210526315,10.526315789473683,48.68421052631579,21.052631578947366,22.36842105263158,82.89473684210526,92.10526315789474,52.63157894736842,31.57894736842105,56.57894736842105,7.894736842105263,0.0,38.15789473684211,55.26315789473685,97.36842105263158,36.84210526315789,50.0,32.89473684210527,89.47368421052632,34.21052631578947,85.52631578947368,76.31578947368422,26.31578947368421,46.05263157894737,65.78947368421053,17.105263157894736,22.36842105263158,0.0,89.47368421052632,61.8421052631579,47.368421052631575,28.947368421052637,56.57894736842105,88.1578947368421,19.73684210526316,72.36842105263158,18.421052631578945,34.21052631578947,65.78947368421053,81.57894736842105,26.31578947368421,52.63157894736842,30.26315789473684,88.1578947368421,78.94736842105263,50.0,73.68421052631578,90.78947368421052,77.63157894736842,44.73684210526316,57.89473684210527,9.210526315789473,15.789473684210526,68.42105263157895,25.0,88.1578947368421,96.05263157894736,64.47368421052632,44.73684210526316,55.26315789473685,43.42105263157895,53.94736842105263,11.842105263157894,85.52631578947368,59.210526315789465,67.10526315789474,38.15789473684211,0.0,11.842105263157894,57.89473684210527,40.78947368421053,0.0,11.842105263157894,27.631578947368425,48.68421052631579,19.73684210526316,50.0,48.68421052631579,26.31578947368421,60.526315789473685,0.0,76.31578947368422,32.89473684210527,42.10526315789473,34.21052631578947,60.526315789473685,75.0,50.0,51.31578947368421,52.63157894736842,84.21052631578947,60.526315789473685,48.68421052631579,60.526315789473685,39.47368421052632,34.21052631578947,40.78947368421053,15.789473684210526,27.631578947368425,94.73684210526316,39.47368421052632,40.78947368421053,1.3157894736842104
